0.0,29.0,227.0,62.0
0.08347245409015025,24.0,226.0,62.0
0.1669449081803005,25.0,223.0,61.0
0.25041736227045075,23.0,222.0,60.0
0.333889816360601,24.0,219.0,58.0
0.41736227045075125,24.0,226.0,50.0
0.5008347245409015,23.0,225.0,49.0
0.58430717863105175,22.0,225.0,50.0
0.667779632721202,23.0,222.0,49.0
0.75125208681135225,20.0,223.0,48.0
0.8347245409015025,24.0,221.0,44.0
0.91819699499165275,24.0,219.0,44.0
1.001669449081803,23.0,220.0,43.0
1.0851419031719534,24.0,219.0,41.0
1.1686143572621035,24.0,219.0,39.0
1.2520868113522536,25.0,217.0,39.0
1.335559265442404,27.0,215.0,38.0
1.4190317195325544,30.0,214.0,35.0
1.5025041736227045,29.0,211.0,34.0
1.5859766277128546,31.0,208.0,32.0
1.669449081803005,29.0,207.0,32.0
1.7529215358931554,29.0,207.0,31.0
1.8363939899833055,29.0,205.0,31.0
1.9198664440734556,32.0,204.0,29.0
2.003338898163606,33.0,201.0,29.0
2.0868113522537564,33.0,200.0,29.0
2.1702838063439067,35.0,196.0,29.0
2.2537562604340566,36.0,195.0,28.0
2.337228714524207,35.0,195.0,27.0
2.4207011686143574,32.0,197.0,24.0
2.5041736227045073,37.0,192.0,24.0
2.5876460767946576,38.0,192.0,22.0
2.671118530884808,40.0,189.0,21.0
2.7545909849749584,37.0,187.0,22.0
2.8380634390651087,41.0,182.0,22.0
2.9215358931552586,37.0,181.0,23.0
3.005008347245409,35.0,178.0,23.0
3.0884808013355594,36.0,175.0,22.0
3.1719532554257093,33.0,174.0,23.0
3.2554257095158596,33.0,172.0,24.0
3.33889816360601,28.0,172.0,24.0
3.4223706176961604,30.0,170.0,23.0
3.5058430717863107,29.0,171.0,22.0
3.5893155258764606,31.0,170.0,21.0
3.672787979966611,36.0,166.0,20.0
3.7562604340567614,36.0,165.0,19.0
3.8397328881469113,31.0,166.0,19.0
3.9232053422370616,29.0,163.0,21.0
4.006677796327212,28.0,164.0,18.0
4.0901502504173619,26.0,164.0,18.0
4.1736227045075127,25.0,165.0,16.0
4.2570951585976626,24.0,167.0,15.0
4.3405676126878134,22.0,169.0,14.0
4.4240400667779634,24.0,167.0,12.0
4.5075125208681133,22.0,169.0,11.0
4.5909849749582641,23.0,168.0,10.0
4.674457429048414,23.0,168.0,9.0
4.7579298831385639,22.0,168.0,9.0
4.8414023372287147,24.0,166.0,9.0
4.9248747913188646,26.0,164.0,9.0
5.0083472454090145,26.0,161.0,9.0
5.0918196994991654,23.0,162.0,8.0
5.1752921535893153,23.0,161.0,8.0
5.2587646076794661,24.0,159.0,8.0
5.342237061769616,25.0,156.0,8.0
5.4257095158597659,26.0,155.0,8.0
5.5091819699499167,28.0,153.0,8.0
5.5926544240400666,29.0,152.0,7.0
5.6761268781302174,29.0,151.0,7.0
5.7595993322203674,27.0,151.0,8.0
5.8430717863105173,25.0,151.0,8.0
5.9265442404006681,30.0,147.0,7.0
6.010016694490818,30.0,146.0,7.0
6.0934891485809679,29.0,147.0,7.0
6.1769616026711187,26.0,147.0,7.0
6.2604340567612686,27.0,146.0,6.0
6.3439065108514185,22.0,145.0,7.0
6.4273789649415694,21.0,145.0,7.0
6.5108514190317193,21.0,145.0,7.0
6.5943238731218701,23.0,144.0,6.0
6.67779632721202,24.0,144.0,5.0
6.7612687813021699,23.0,144.0,6.0
6.8447412353923207,25.0,143.0,5.0
6.9282136894824706,26.0,141.0,4.0
7.0116861435726214,26.0,140.0,4.0
7.0951585976627713,27.0,137.0,5.0
7.1786310517529213,26.0,137.0,5.0
7.2621035058430721,26.0,137.0,4.0
7.345575959933222,27.0,136.0,4.0
7.4290484140233719,30.0,133.0,4.0
7.5125208681135227,27.0,134.0,4.0
7.5959933222036726,27.0,134.0,4.0
7.6794657762938225,28.0,132.0,3.0
7.7629382303839733,27.0,131.0,4.0
7.8464106844741233,27.0,130.0,4.0
7.9298831385642741,29.0,128.0,4.0
8.013355592654424,31.0,125.0,4.0
8.0968280467445748,31.0,123.0,5.0
8.1803005008347238,33.0,120.0,5.0
8.2637729549248746,34.0,119.0,5.0
8.3472454090150254,33.0,118.0,6.0
8.4307178631051745,35.0,116.0,6.0
8.5141903171953253,33.0,116.0,6.0
8.5976627712854761,33.0,115.0,6.0
8.6811352253756269,32.0,115.0,6.0
8.7646076794657759,32.0,113.0,6.0
8.8480801335559267,31.0,111.0,6.0
8.9315525876460775,31.0,109.0,7.0
9.0150250417362265,32.0,109.0,6.0
9.0984974958263773,30.0,109.0,6.0
9.1819699499165282,28.0,108.0,8.0
9.2654424040066772,28.0,106.0,9.0
9.348914858096828,26.0,106.0,9.0
9.4323873121869788,28.0,105.0,8.0
9.5158597662771278,31.0,102.0,8.0
9.5993322203672786,29.0,102.0,8.0
9.6828046744574294,26.0,101.0,9.0
9.7662771285475785,28.0,99.0,9.0
9.8497495826377293,27.0,100.0,8.0
9.9332220367278801,29.0,98.0,8.0
10.016694490818029,31.0,98.0,6.0
10.10016694490818,30.0,97.0,5.0
10.183639398998331,30.0,95.0,5.0
10.267111853088482,26.0,96.0,6.0
10.350584307178631,25.0,96.0,6.0
10.434056761268781,25.0,97.0,5.0
10.517529215358932,24.0,98.0,4.0
10.601001669449081,25.0,95.0,4.0
10.684474123539232,26.0,93.0,5.0
10.767946577629383,27.0,91.0,5.0
10.851419031719532,26.0,92.0,5.0
10.934891485809683,25.0,92.0,5.0
11.018363939899833,24.0,92.0,5.0
11.101836393989982,26.0,90.0,5.0
11.185308848080133,26.0,88.0,5.0
